imgid,Yellow,Green,Cyan,Blue,Magenta
masked,3.81853,90.26938,5.0827,0.8294,0.0
masked,4.10342,90.53078,4.4144,0.9514,0.0
masked,9.20024,83.02903,6.06789,1.70284,0.0
masked,4.75647,88.38863,5.64438,1.21053,0.0
masked,7.85089,84.31951,6.60727,1.22233,0.0
masked,2.47594,91.25618,5.09753,1.17035,0.0
masked,3.76117,88.76886,6.43556,1.0344,0.0
masked,5.99151,87.52695,5.13884,1.3427,0.0
masked,6.46717,86.96082,5.08627,1.48574,0.0
masked,6.62478,87.53142,5.0389,0.80491,0.0
masked,7.70898,83.53285,7.8053,0.95287,0.0
masked,7.56166,85.59925,5.70857,1.13052,0.0
masked,21.53205,72.24034,4.99011,1.2375,0.0
masked,47.49071,43.81322,7.46486,1.23122,0.0
masked,2.7333,90.91847,5.04497,1.30326,0.0
masked,12.7475,81.13752,4.64997,1.46502,0.0
masked,11.0384,82.50387,5.49911,0.95861,0.0
masked,16.28027,74.79549,7.61471,1.30954,0.0
masked,8.11483,85.07704,5.72114,1.08699,0.0
masked,16.63172,74.40736,7.82515,1.13577,0.0
masked,5.45544,84.74244,8.78496,1.01717,0.0
masked,4.16958,88.55671,6.27823,0.99548,0.0
masked,6.01987,86.75575,6.17352,1.05087,0.0
masked,3.79824,88.69687,5.98437,1.52052,0.0
masked,20.9625,74.05484,4.12533,0.85733,0.0
masked,3.60759,89.00205,5.9592,1.43116,0.0
masked,3.39851,89.42487,6.22404,0.95259,0.0
masked,8.31654,83.18087,7.00487,1.49772,0.0
masked,8.25031,81.99255,8.95586,0.80128,0.0
masked,10.41048,81.9521,6.4964,1.14102,0.0
masked,3.5607,90.21376,5.20213,1.02342,0.0
masked,15.99643,76.32375,7.06849,0.61133,0.0
masked,11.638,80.04691,6.97029,1.3448,0.0
masked,2.60341,91.47706,4.81416,1.10537,0.0
masked,17.9917,73.86288,7.25315,0.89227,0.0
masked,11.50456,82.24807,5.48683,0.76055,0.0
masked,5.25907,87.09061,6.51981,1.13051,0.0
masked,6.26176,87.36697,5.15823,1.21304,0.0
masked,4.46508,88.49312,6.24605,0.79576,0.0
masked,6.15824,88.14845,4.62208,1.07123,0.0
masked,1.68339,93.45668,3.72638,1.13355,0.0
masked,6.88452,86.91422,4.90407,1.29719,0.0
masked,6.39792,88.07966,4.4128,1.10961,0.0
masked,7.53567,85.62864,5.46587,1.36982,0.0
masked,5.64733,87.06927,6.3643,0.91911,0.0
masked,4.1135,90.16536,4.45545,1.26569,0.0
masked,20.00141,70.07899,8.86522,1.05438,0.0
masked,8.32715,84.9864,5.26511,1.42133,0.0
masked,8.49053,82.29529,7.84066,1.37352,0.0
masked,20.4949,71.09383,7.12153,1.28975,0.0
masked,6.47629,87.5278,4.85425,1.14165,0.0
masked,8.25212,86.49954,4.50291,0.74542,0.0
masked,12.66088,76.84416,9.1932,1.30176,0.0
masked,13.25587,79.51041,6.55359,0.68014,0.0
masked,4.93476,87.78187,6.18602,1.09736,0.0
masked,12.87261,80.53459,5.44941,1.14339,0.0
masked,8.75423,84.81532,5.56905,0.8614,0.0
masked,3.68174,89.14449,6.01421,1.15956,0.0
masked,9.23593,82.4155,6.95658,1.39199,0.0
masked,10.34369,83.84367,4.76256,1.05008,0.0
masked,7.32023,86.67366,4.97088,1.03523,0.0
masked,7.5799,86.62085,4.70838,1.09087,0.0
masked,3.79405,91.2603,4.19792,0.74773,0.0
masked,17.27925,72.99338,8.42484,1.30253,0.0
masked,7.45292,87.31242,4.31061,0.92406,0.0
masked,12.46384,80.60645,5.69752,1.23219,0.0
masked,6.84174,87.49526,4.9172,0.7458,0.0
masked,12.68785,79.93395,6.56921,0.80899,0.0
masked,7.15604,84.49817,7.24396,1.10183,0.0
masked,5.47329,88.07902,5.49698,0.95072,0.0
masked,4.17615,87.10116,7.28533,1.43736,0.0
masked,8.88479,84.25618,5.76304,1.09599,0.0
masked,7.98498,86.08807,4.99774,0.9292,0.0
masked,3.1418,91.37044,4.64118,0.84658,0.0
masked,6.80567,87.94222,4.01199,1.24012,0.0
masked,5.01982,89.11825,4.70267,1.15926,0.0
masked,5.93562,88.24359,4.97424,0.84654,0.0
masked,6.87491,85.63392,6.32085,1.17032,0.0
masked,9.00732,84.82978,4.99075,1.17215,0.0
masked,5.10457,87.3006,6.37776,1.21706,0.0
masked,7.57501,85.23119,5.80116,1.39265,0.0
masked,11.44702,82.03005,5.62196,0.90097,0.0
masked,8.03574,83.44557,7.33814,1.18054,0.0
masked,11.28512,82.53437,5.47519,0.70532,0.0
masked,8.90661,85.19716,4.86008,1.03615,0.0
masked,9.56089,83.39918,6.25835,0.78158,0.0
masked,1.78928,92.89224,4.06762,1.25085,0.0
masked,1.43347,94.15564,3.26072,1.15017,0.0
masked,18.10183,71.81957,8.84051,1.23809,0.0
masked,5.80671,87.02283,6.06043,1.11002,0.0
masked,3.68476,89.2799,5.27432,1.76101,0.0
masked,7.20229,87.492,4.38112,0.92459,0.0
masked,10.00353,81.92632,6.75559,1.31457,0.0
masked,10.38725,82.3606,6.30176,0.95039,0.0
masked,5.73991,86.54537,6.32911,1.38561,0.0
masked,7.33508,85.70593,5.8363,1.12269,0.0
masked,3.88516,88.65254,6.25926,1.20303,0.0
masked,5.4986,87.91117,5.39463,1.1956,0.0
masked,5.00226,87.88052,6.2302,0.88701,0.0
masked,7.92872,82.48637,8.02516,1.55975,0.0
masked,5.44039,88.29508,5.06624,1.1983,0.0
masked,12.66002,79.25207,6.55231,1.5356,0.0
masked,20.16189,72.76057,6.17588,0.90166,0.0
masked,6.97841,84.82052,7.12826,1.07282,0.0
