imgid,Yellow,Green,Cyan,Blue,Magenta
masked,0.59061,95.94515,2.77001,0.69423,0.0
masked,0.51111,95.93365,2.47517,1.08007,0.0
masked,15.32802,78.76736,4.96628,0.93834,0.0
masked,10.02194,82.82422,6.18472,0.96913,0.0
masked,53.60615,43.61293,2.49152,0.2894,0.0
masked,30.01207,63.11361,6.30914,0.56519,0.0
masked,8.79464,83.5991,6.71194,0.89432,0.0
masked,16.17888,79.49887,3.7028,0.61945,0.0
masked,1.23999,91.4314,5.97421,1.3544,0.0
masked,12.4505,82.68061,4.22178,0.64712,0.0
masked,0.88803,93.89318,3.62934,1.58945,0.0
masked,0.90994,96.19015,2.26493,0.63497,0.0
masked,0.83219,95.30707,3.01538,0.84536,0.0
masked,15.48071,77.79845,6.03736,0.68348,0.0
masked,13.27602,80.16588,5.8582,0.6999,0.0
masked,8.84909,83.7987,6.71447,0.63774,0.0
masked,0.20438,98.3709,0.41764,1.00708,0.0
masked,10.74766,81.82728,6.5724,0.85265,0.0
masked,0.54478,94.76482,3.86327,0.82713,0.0
masked,5.02434,90.36821,3.93031,0.67714,0.0
masked,1.01007,93.86949,3.36159,1.75886,0.0
masked,0.21334,98.04371,0.66417,1.07877,0.0
masked,19.19432,74.46758,5.75728,0.58082,0.0
masked,10.67954,85.3987,3.60582,0.31595,0.0
masked,29.87224,62.57689,6.66531,0.88555,0.0
masked,51.69225,41.40758,6.39512,0.50505,0.0
masked,40.07557,54.25374,4.99055,0.68013,0.0
masked,42.18537,48.8373,8.28082,0.69652,0.0
masked,19.13948,72.5642,7.45865,0.83767,0.0
masked,2.28989,93.31293,3.38548,1.0117,0.0
masked,46.08338,46.33078,6.92053,0.66531,0.0
masked,32.40072,61.25516,5.958,0.38611,0.0
masked,0.78262,94.83027,3.47087,0.91623,0.0
masked,1.68593,91.8924,5.0262,1.39547,0.0
masked,0.66705,96.24057,2.28756,0.80481,0.0
masked,64.49042,27.91709,7.01491,0.57757,0.0
masked,6.78575,87.46112,5.038,0.71513,0.0
masked,6.67332,87.01247,5.75229,0.56193,0.0
masked,2.07288,93.76406,3.14177,1.02129,0.0
masked,0.4947,96.65998,2.20512,0.6402,0.0
masked,54.28006,37.70747,7.58278,0.42969,0.0
masked,10.73671,84.28642,4.44714,0.52973,0.0
masked,1.79162,90.53688,6.1865,1.485,0.0
masked,50.99902,42.30437,6.15823,0.53838,0.0
masked,13.6358,81.53356,4.36086,0.46977,0.0
masked,20.17841,71.81255,7.28059,0.72845,0.0
masked,14.51706,76.83632,8.13331,0.5133,0.0
masked,26.77541,65.78808,6.65407,0.78244,0.0
masked,60.11861,32.88856,6.52335,0.46948,0.0
masked,3.54541,89.40639,5.78503,1.26317,0.0
masked,31.89276,61.55126,6.05695,0.49904,0.0
masked,1.31997,92.39811,5.13055,1.15136,0.0
masked,4.28455,90.72193,4.09367,0.89986,0.0
masked,14.51973,78.60728,6.14806,0.72494,0.0
masked,10.50871,73.68421,14.8671,0.93998,0.0
masked,11.65969,80.25127,7.53435,0.5547,0.0
masked,35.23662,58.79673,5.50555,0.4611,0.0
masked,12.58811,80.63438,6.04856,0.72896,0.0
masked,10.20273,83.60364,5.59944,0.5942,0.0
masked,1.26926,95.83733,2.16766,0.72575,0.0
masked,0.85557,94.47792,3.64661,1.0199,0.0
masked,56.29477,38.50189,4.74082,0.46252,0.0
masked,24.71128,69.46535,5.1557,0.66766,0.0
masked,1.9305,92.50322,4.46268,1.1036,0.0
masked,0.27562,94.85866,3.63604,1.22968,0.0
masked,69.92687,22.28443,7.00411,0.78458,0.0
masked,1.51531,95.39764,2.37507,0.71198,0.0
masked,4.03296,88.38899,6.4072,1.17086,0.0
masked,27.18305,67.51693,4.88268,0.41735,0.0
masked,7.91415,85.54899,5.77831,0.75856,0.0
masked,1.27466,93.25563,3.98114,1.48856,0.0
masked,0.38316,95.77777,2.53559,1.30348,0.0
masked,48.54812,44.94943,5.69585,0.8066,0.0
masked,60.71362,33.54126,5.30223,0.44289,0.0
masked,1.28985,92.56871,5.16306,0.97838,0.0
masked,0.49872,96.53726,2.04307,0.92094,0.0
masked,16.00488,77.80764,5.37283,0.81465,0.0
masked,6.42026,88.0835,5.06502,0.43121,0.0
masked,12.12915,79.48603,7.18173,1.20309,0.0
masked,49.6573,43.83308,5.51819,0.99142,0.0
masked,63.14724,30.93923,5.34819,0.56533,0.0
masked,53.15771,41.79199,4.52698,0.52332,0.0
masked,10.16454,80.78133,8.55062,0.50351,0.0
masked,29.66141,63.58384,6.36815,0.38659,0.0
masked,1.43475,93.89877,3.58924,1.07724,0.0
masked,11.56723,83.71077,4.06652,0.65548,0.0
masked,24.52883,71.04965,3.91971,0.50182,0.0
masked,25.97593,67.51342,5.9606,0.55006,0.0
masked,1.31602,93.13053,4.47859,1.07486,0.0
masked,34.15647,58.11116,6.98208,0.75029,0.0
masked,12.71496,82.00799,4.6552,0.62185,0.0
masked,0.33684,97.96551,0.97009,0.72757,0.0
masked,54.73121,38.74773,5.97659,0.54446,0.0
masked,4.22543,90.86254,3.91932,0.9927,0.0
masked,23.07208,70.09199,6.41381,0.42213,0.0
masked,1.07899,93.65687,4.13378,1.13037,0.0
masked,51.96797,44.1043,3.66807,0.25966,0.0
masked,30.1104,62.86053,6.32234,0.70673,0.0
masked,53.11128,40.51786,5.91707,0.45379,0.0
masked,0.74216,96.28922,2.32014,0.64849,0.0
masked,1.1636,94.45556,3.33565,1.0452,0.0
masked,8.37614,86.31338,4.71856,0.59191,0.0
masked,0.83418,94.6476,3.64998,0.86823,0.0
masked,0.60935,95.441,2.9311,1.01855,0.0
masked,1.01794,95.94096,2.34126,0.69983,0.0
masked,44.94984,49.07368,5.17634,0.80015,0.0
masked,16.02281,79.52769,3.90912,0.54038,0.0
masked,2.89227,91.78116,4.0269,1.29967,0.0
masked,0.84194,94.66131,3.6384,0.85835,0.0
masked,29.65798,63.81407,3.98944,2.53851,0.0
masked,26.79654,66.49438,6.11271,0.59636,0.0
masked,5.54636,87.69567,6.17098,0.587,0.0
masked,67.09014,25.47096,6.83481,0.60408,0.0
masked,37.17008,56.90948,5.22309,0.69734,0.0
masked,22.83123,70.22486,6.11026,0.83365,0.0
masked,1.81865,88.7048,7.40662,2.06993,0.0
masked,36.2915,56.80796,6.32853,0.57201,0.0
masked,1.34947,93.49802,4.29376,0.85875,0.0
masked,1.86413,91.20566,5.09421,1.836,0.0
masked,28.9373,64.67435,5.95086,0.43748,0.0
masked,0.55,94.83889,3.8,0.81111,0.0
masked,24.11142,70.11949,5.30228,0.4668,0.0
masked,1.20858,93.66331,4.24306,0.88505,0.0
masked,1.39904,92.4208,4.64667,1.53348,0.0
masked,0.66537,96.78575,1.92104,0.62784,0.0
masked,12.18771,82.81839,4.46223,0.53167,0.0
masked,1.34606,95.47296,2.45773,0.72325,0.0
masked,1.92449,94.06158,3.44575,0.56818,0.0
masked,1.75066,91.96665,4.85032,1.43236,0.0
masked,1.72709,91.17965,5.82161,1.27165,0.0
masked,0.90137,95.26868,2.85606,0.97389,0.0
masked,20.49973,74.93793,3.97442,0.58792,0.0
masked,0.69271,95.99032,2.60226,0.7147,0.0
masked,1.25776,92.74845,5.1118,0.88199,0.0
masked,0.84176,93.18369,4.52325,1.45131,0.0
masked,0.96131,95.8063,2.49539,0.737,0.0
masked,0.69788,94.18812,4.21552,0.89848,0.0
masked,2.13677,92.88486,3.47504,1.50332,0.0
masked,4.98169,90.45225,3.7755,0.79056,0.0
masked,3.92948,90.00118,5.07153,0.99782,0.0
masked,24.03014,70.62296,4.64129,0.70561,0.0
masked,10.34618,81.52062,7.37894,0.75426,0.0
masked,5.66226,89.21328,4.62892,0.49554,0.0
masked,0.63195,96.80596,1.99873,0.56337,0.0
masked,14.81046,78.94036,5.61695,0.63223,0.0
masked,21.82034,72.24363,5.31344,0.62259,0.0
masked,34.5438,58.56568,6.28656,0.60397,0.0
masked,40.35011,53.86115,5.36304,0.4257,0.0
masked,29.99873,64.15112,5.40773,0.44242,0.0
masked,0.52482,94.43638,3.53135,1.50745,0.0
masked,69.50769,25.32389,4.73014,0.43828,0.0
masked,6.1149,88.10127,5.06978,0.71405,0.0
masked,28.96948,64.47233,5.85629,0.7019,0.0
masked,13.17202,79.99509,6.05085,0.78204,0.0
masked,17.46417,75.70264,6.23243,0.60076,0.0
masked,4.68931,89.64813,5.1317,0.53087,0.0
masked,14.93495,80.81363,3.29393,0.95749,0.0
masked,3.88433,91.57063,3.8874,0.65763,0.0
masked,1.32514,95.19164,2.66484,0.81838,0.0
masked,0.82913,94.85245,3.43746,0.88096,0.0
masked,12.13402,82.2479,5.03053,0.58756,0.0
masked,40.26311,53.31843,5.62707,0.79139,0.0
masked,32.77683,61.99825,4.83846,0.38646,0.0
masked,21.31951,71.58347,6.21187,0.88515,0.0
masked,35.5816,56.74138,6.68312,0.9939,0.0
masked,5.02625,89.3219,4.599,1.05286,0.0
masked,32.30621,60.42701,6.65897,0.60781,0.0
masked,64.46133,29.30558,5.67999,0.55311,0.0
masked,59.47029,31.59695,7.7844,1.14836,0.0
masked,1.63817,93.65207,4.08923,0.62052,0.0
masked,1.27563,93.42093,4.13943,1.16401,0.0
masked,0.53173,96.67876,2.12145,0.66807,0.0
masked,42.69189,50.23893,6.30458,0.76459,0.0
masked,40.76635,51.65137,6.86017,0.72212,0.0
masked,1.08712,95.45656,2.511,0.94532,0.0
masked,1.29228,90.27494,5.54493,2.88785,0.0
masked,19.40716,72.94553,6.88294,0.76437,0.0
masked,43.97817,49.58332,5.92544,0.51306,0.0
masked,31.64992,62.27329,5.42727,0.64951,0.0
masked,32.85204,60.73106,5.79963,0.61727,0.0
masked,15.50825,78.76875,5.27906,0.44393,0.0
masked,0.20911,98.17572,0.83282,0.78235,0.0
masked,0.2233,96.96307,1.49614,1.31749,0.0
masked,0.18054,97.13432,1.7135,0.97164,0.0
masked,18.44763,76.31271,4.49194,0.74773,0.0
masked,26.86077,62.41149,9.82972,0.89801,0.0
masked,57.75908,36.83362,5.03783,0.36948,0.0
masked,0.70779,95.56737,2.67132,1.05352,0.0
masked,30.11628,63.41115,5.92611,0.54646,0.0
masked,46.65122,47.38888,5.45924,0.50065,0.0
masked,26.57897,67.63905,5.18755,0.59444,0.0
masked,0.39677,96.34767,2.51289,0.74267,0.0
masked,14.3152,78.71757,6.33029,0.63694,0.0
masked,42.03229,50.67208,6.46152,0.83411,0.0
masked,11.1826,83.12958,4.81277,0.87505,0.0
masked,14.09087,79.89184,5.59831,0.41898,0.0
masked,26.30381,67.02148,5.93674,0.73798,0.0
masked,27.14227,65.41075,6.60935,0.83763,0.0
masked,18.69384,77.13897,3.55651,0.61068,0.0
masked,23.94052,69.88581,5.3096,0.86407,0.0
masked,2.5202,87.59112,8.08047,1.80822,0.0
masked,10.13327,84.36869,5.14761,0.35043,0.0
masked,0.38163,96.41585,2.42018,0.78234,0.0
masked,30.84058,61.86411,6.53144,0.76387,0.0
masked,0.49734,97.59032,1.54977,0.36257,0.0
masked,30.25096,64.13225,4.89975,0.71704,0.0
masked,57.75414,36.44079,5.31542,0.48965,0.0
masked,8.83765,86.5987,3.89913,0.66453,0.0
masked,14.82781,79.78691,4.76924,0.61604,0.0
masked,0.88343,94.65127,3.40999,1.05531,0.0
masked,13.97606,79.27784,6.0245,0.7216,0.0
masked,14.6904,78.1734,6.17087,0.96533,0.0
masked,2.34097,92.21963,4.38717,1.05223,0.0
masked,6.06145,87.93753,4.71808,1.28295,0.0
masked,46.12193,49.37179,3.92595,0.58033,0.0
masked,7.90386,85.4815,6.02466,0.58998,0.0
masked,25.18196,69.85491,4.23291,0.73022,0.0
masked,0.72392,95.62266,3.08442,0.569,0.0
masked,18.0395,76.65952,4.75779,0.54319,0.0
masked,41.99677,51.8787,5.92916,0.19537,0.0
masked,14.51453,78.45483,6.2434,0.78724,0.0
masked,10.09193,84.93657,4.31154,0.65996,0.0
masked,0.3256,95.43871,3.38455,0.85114,0.0
masked,14.97421,78.25596,6.12313,0.6467,0.0
masked,16.39279,76.73899,6.26728,0.60094,0.0
masked,42.81355,51.17684,5.78602,0.22359,0.0
masked,29.30085,66.0615,4.14935,0.48831,0.0
masked,2.68598,93.3705,3.26388,0.67964,0.0
masked,1.44404,93.68912,3.85873,1.00811,0.0
masked,0.44898,96.81492,1.78441,0.95169,0.0
masked,0.1927,97.81163,1.13774,0.85793,0.0
masked,2.03624,86.71912,8.86505,2.37959,0.0
masked,25.71936,67.95254,4.94669,1.38141,0.0
masked,36.90652,58.83098,3.69804,0.56447,0.0
masked,16.15063,77.28063,6.11715,0.45158,0.0
masked,35.29454,56.44441,7.73838,0.52267,0.0
masked,52.50239,39.84681,7.00235,0.64845,0.0
masked,0.83581,95.01946,2.93489,1.20983,0.0
masked,1.90176,93.96908,3.4478,0.68135,0.0
masked,1.31958,94.06508,3.9043,0.71104,0.0
masked,33.56239,61.28713,4.94896,0.20153,0.0
masked,0.8721,95.02077,3.15548,0.95165,0.0
masked,0.71699,96.6809,1.83678,0.76533,0.0
masked,0.36002,96.4604,1.74307,1.43652,0.0
masked,22.45792,69.74715,6.75948,1.03545,0.0
masked,0.51963,95.61562,2.63063,1.23412,0.0
masked,28.36414,66.55585,4.62327,0.45673,0.0
masked,0.70894,94.82477,3.46762,0.99867,0.0
masked,1.08871,91.43851,5.33402,2.13876,0.0
masked,72.32505,23.60945,3.76053,0.30497,0.0
masked,0.97492,92.44523,5.2191,1.36076,0.0
masked,30.32782,63.83118,5.25006,0.59094,0.0
masked,7.93113,85.47573,5.8429,0.75024,0.0
masked,9.22639,83.24463,6.61124,0.91775,0.0
masked,0.63362,95.83035,2.82575,0.71027,0.0
masked,0.63817,94.98208,3.45747,0.92228,0.0
masked,0.65662,95.96369,2.24025,1.13944,0.0
masked,0.44274,93.10771,4.65304,1.79651,0.0
masked,0.48932,95.2903,2.62068,1.5997,0.0
masked,18.57932,74.73068,6.09252,0.59748,0.0
masked,31.45588,63.03085,4.91199,0.60129,0.0
masked,1.69962,94.30953,3.01356,0.97728,0.0
masked,29.97539,63.01038,6.23685,0.77738,0.0
masked,25.50466,67.85326,5.85006,0.79202,0.0
masked,2.25893,92.06367,4.82142,0.85599,0.0
masked,28.33684,66.25953,4.55317,0.85047,0.0
masked,2.8431,91.91822,4.22517,1.01351,0.0
masked,5.7817,89.67662,4.13463,0.40706,0.0
masked,3.94208,90.27164,4.73164,1.05464,0.0
masked,14.20935,78.70721,6.31881,0.76463,0.0
masked,50.93517,42.53016,5.89678,0.63788,0.0
masked,9.25893,85.36384,4.62303,0.7542,0.0
masked,1.06238,93.58181,3.83687,1.51894,0.0
masked,4.49544,88.20956,6.27208,1.02291,0.0
masked,0.62841,95.53447,2.73899,1.09813,0.0
masked,52.36586,41.23433,6.06797,0.33184,0.0
masked,0.93477,95.11994,2.59812,1.34717,0.0
masked,48.84525,45.23039,5.21868,0.70568,0.0
masked,25.39083,68.16263,5.66486,0.78167,0.0
masked,0.62806,93.66416,4.51722,1.19056,0.0
masked,14.99853,78.43533,5.69977,0.86636,0.0
masked,2.25862,91.1613,5.33855,1.24152,0.0
masked,5.14918,89.2595,5.01985,0.57146,0.0
masked,1.61025,90.25399,6.98812,1.14764,0.0
masked,27.52691,66.01544,5.78205,0.6756,0.0
masked,2.81011,92.49791,3.77134,0.92064,0.0
masked,0.87521,96.12209,2.22381,0.77888,0.0
masked,2.64745,92.27578,4.16578,0.911,0.0
masked,7.68344,85.23333,6.12529,0.95795,0.0
masked,87.3031,4.69801,7.69018,0.30872,0.0
masked,1.55452,92.76069,4.69004,0.99474,0.0
masked,67.66243,25.94173,5.98824,0.4076,0.0
masked,1.34869,90.22197,6.73644,1.69289,0.0
masked,1.31985,95.0351,3.09744,0.5476,0.0
masked,3.42617,90.46667,5.23292,0.87424,0.0
masked,1.16404,94.93195,2.59223,1.31178,0.0
masked,4.7363,90.30435,4.35128,0.60808,0.0
masked,30.11846,63.78466,5.21925,0.87763,0.0
masked,17.57079,76.66931,4.9778,0.7821,0.0
masked,40.83591,52.56014,5.86527,0.73868,0.0
masked,1.49157,93.81643,3.85519,0.83681,0.0
masked,17.72372,75.23992,6.34583,0.69053,0.0
masked,1.66476,94.33983,3.21137,0.78405,0.0
masked,0.2918,97.92026,0.93641,0.85153,0.0
masked,33.8665,59.76297,5.6759,0.69463,0.0
masked,0.34083,96.84428,1.88369,0.9312,0.0
masked,36.71642,57.09242,5.76923,0.42193,0.0
masked,34.65097,58.20236,6.44683,0.69984,0.0
masked,53.81667,40.53889,5.33056,0.31389,0.0
masked,47.44876,46.43598,5.7198,0.39547,0.0
masked,9.71982,83.48015,6.1826,0.61744,0.0
masked,17.4823,76.50706,5.43283,0.57781,0.0
masked,16.13389,76.19498,6.93112,0.74001,0.0
masked,3.71711,91.45259,4.06741,0.76288,0.0
masked,1.22342,90.318,6.13545,2.32313,0.0
masked,10.2432,84.13202,5.09464,0.53013,0.0
masked,0.33143,97.42225,1.00432,1.24201,0.0
masked,17.35158,75.2885,6.57777,0.78215,0.0
masked,0.7272,93.15891,4.64794,1.46595,0.0
masked,11.79239,82.41895,4.93454,0.85411,0.0
masked,45.92678,47.4631,6.10606,0.50406,0.0
masked,6.94932,87.87051,4.41044,0.76973,0.0
masked,0.77052,94.60637,3.81785,0.80525,0.0
masked,0.30979,97.16189,1.42905,1.09927,0.0
masked,0.32217,95.96018,2.79457,0.92308,0.0
masked,1.38408,93.09819,4.30108,1.21665,0.0
masked,0.83035,94.59866,3.41501,1.15598,0.0
masked,13.30079,79.69073,6.26024,0.74824,0.0
masked,28.75997,65.18067,5.46985,0.58951,0.0
masked,0.52927,96.59701,2.17195,0.70177,0.0
masked,0.48697,95.68244,2.62346,1.20713,0.0
masked,32.26073,60.7321,6.39268,0.61449,0.0
masked,5.42384,88.8552,5.057,0.66396,0.0
masked,69.64957,23.89067,5.84232,0.61744,0.0
masked,4.91437,88.7028,5.50932,0.87351,0.0
masked,35.7139,55.59981,8.08891,0.59738,0.0
masked,7.14578,87.6766,4.57873,0.59889,0.0
masked,56.08302,38.95527,4.48026,0.48145,0.0
masked,47.78044,46.31727,5.48345,0.41884,0.0
masked,18.32211,74.33618,6.24858,1.09312,0.0
masked,25.84098,68.36285,4.94275,0.85342,0.0
masked,20.64979,73.10573,5.438,0.80648,0.0
masked,28.79756,62.69131,7.38702,1.12411,0.0
masked,17.72837,76.54043,5.04507,0.68613,0.0
masked,1.68565,89.23103,7.81074,1.27258,0.0
masked,1.97994,91.56107,5.71102,0.74798,0.0
masked,43.47416,50.68546,5.28317,0.55721,0.0
masked,21.45006,73.50758,4.55938,0.48299,0.0
masked,1.88226,90.31446,6.64613,1.15716,0.0
masked,29.2869,64.27858,6.00444,0.43008,0.0
masked,1.58319,95.68361,2.34885,0.38436,0.0
masked,0.4758,96.5986,2.16375,0.76185,0.0
masked,10.746,83.68117,4.90397,0.66885,0.0
masked,19.55061,74.40048,5.61564,0.43326,0.0
masked,48.24444,45.669,5.66596,0.4206,0.0
masked,47.58766,45.50008,6.46631,0.44595,0.0
masked,26.59073,67.41349,5.53034,0.46544,0.0
masked,0.91389,92.33997,4.8436,1.90255,0.0
masked,59.02294,34.5045,5.87695,0.59562,0.0
masked,18.56414,74.11651,6.57233,0.74702,0.0
masked,0.34005,97.64999,1.15072,0.85924,0.0
masked,2.38307,93.28528,3.59106,0.74059,0.0
masked,0.48751,95.88725,2.71763,0.90761,0.0
masked,0.29623,95.7029,2.32226,1.67861,0.0
masked,0.63907,96.83741,1.80251,0.721,0.0
masked,40.21797,54.39555,4.82427,0.5622,0.0
masked,1.39009,92.9998,4.648,0.96211,0.0
masked,61.95108,32.03218,5.52234,0.49439,0.0
masked,30.76034,62.94074,5.5833,0.71562,0.0
masked,2.68053,93.45833,3.47737,0.38377,0.0
masked,2.53802,91.36317,4.5944,1.50441,0.0
masked,12.82036,81.69631,4.82313,0.66019,0.0
masked,55.29034,38.18138,5.98112,0.54716,0.0
masked,1.09552,93.67776,4.04547,1.18125,0.0
masked,34.34278,59.79184,5.178,0.68737,0.0
masked,18.69732,73.41876,6.92798,0.95594,0.0
masked,10.99299,83.53913,4.72647,0.74141,0.0
masked,7.38988,87.50507,4.22627,0.87878,0.0
masked,26.40085,67.63938,5.09835,0.86142,0.0
masked,33.36004,59.8104,6.14861,0.68095,0.0
masked,8.89399,84.83299,5.45856,0.81445,0.0
masked,0.37556,96.57917,1.83288,1.21239,0.0
masked,0.52626,96.01508,2.27322,1.18544,0.0
masked,0.13076,97.80744,1.33804,0.72376,0.0
masked,50.69042,42.0998,6.70818,0.5016,0.0
masked,6.65356,88.53337,3.59963,1.21344,0.0
masked,17.67182,76.28382,5.34177,0.70258,0.0
masked,16.53525,75.63082,7.29774,0.53619,0.0
masked,35.07481,60.73407,3.8274,0.36373,0.0
masked,3.1715,91.94425,3.99857,0.88568,0.0
masked,2.78442,90.25455,5.80779,1.15325,0.0
masked,15.6658,78.64844,5.21886,0.4669,0.0
masked,11.07535,83.87285,4.61652,0.43529,0.0
masked,36.56593,54.69537,7.59332,1.14538,0.0
masked,0.4268,96.89545,1.73248,0.94528,0.0
masked,29.56833,64.47284,5.50071,0.45812,0.0
masked,82.64545,8.10128,8.54467,0.7086,0.0
masked,31.63671,62.02618,5.777,0.56011,0.0
masked,15.60569,77.55319,6.40499,0.43613,0.0
masked,22.34418,71.95609,4.81059,0.88913,0.0
masked,3.20159,89.99043,5.63774,1.17024,0.0
masked,6.08385,87.20191,5.89876,0.81547,0.0
masked,56.31533,39.5202,3.86037,0.3041,0.0
masked,27.29536,66.07094,6.14256,0.49113,0.0
masked,22.09137,72.14995,5.04655,0.71213,0.0
masked,32.68948,57.67369,8.50061,1.13622,0.0
masked,17.62096,77.29054,4.35922,0.72929,0.0
masked,0.99277,94.54846,3.32375,1.13501,0.0
masked,25.69556,69.21875,4.58417,0.50151,0.0
masked,35.74493,58.25771,5.4364,0.56096,0.0
masked,21.04856,73.11684,5.42124,0.41336,0.0
masked,30.08842,64.46617,4.97034,0.47507,0.0
masked,1.76796,92.98726,3.7455,1.49927,0.0
masked,58.64662,35.48037,5.29657,0.57644,0.0
masked,25.47507,68.86314,5.02837,0.63342,0.0
masked,20.16624,74.96868,4.00636,0.85872,0.0
masked,0.39913,97.64987,0.95581,0.99519,0.0
masked,9.73149,85.23709,4.45464,0.57677,0.0
masked,0.54066,95.71955,3.21158,0.5282,0.0
masked,8.44055,85.09491,5.91646,0.54809,0.0
masked,1.57226,91.92034,5.0487,1.45871,0.0
masked,13.37606,79.89697,6.00216,0.72481,0.0
masked,43.65714,48.73571,7.01429,0.59286,0.0
masked,0.77833,95.59936,2.48849,1.13382,0.0
masked,32.02481,60.98562,6.16247,0.82709,0.0
masked,43.67059,48.23137,7.04706,1.05098,0.0
masked,46.0863,46.01402,7.16247,0.73721,0.0
masked,21.72634,72.50764,4.80021,0.96581,0.0
masked,28.17056,64.73865,6.41678,0.674,0.0
masked,15.45379,77.45713,6.16897,0.92012,0.0
masked,15.51286,78.15521,5.39271,0.93922,0.0
masked,5.88038,87.23475,5.91387,0.971,0.0
masked,3.97011,90.44513,4.65079,0.93396,0.0
masked,15.61417,78.64371,4.9669,0.77522,0.0
masked,38.8462,52.89999,7.38629,0.86752,0.0
masked,0.77188,95.2125,2.60051,1.41512,0.0
masked,5.12339,88.70865,5.37486,0.7931,0.0
masked,25.93368,70.15038,3.58647,0.32947,0.0
masked,1.17617,93.47297,4.5014,0.84946,0.0
masked,3.70619,92.2348,3.21898,0.84003,0.0
masked,1.09114,94.3221,3.58552,1.00125,0.0
masked,0.51063,97.8292,0.87325,0.78692,0.0
masked,37.09432,56.58468,5.56008,0.76093,0.0
masked,53.95936,39.87737,5.66223,0.50105,0.0
masked,28.45064,66.31905,4.6222,0.60811,0.0
masked,47.32263,46.44662,5.66269,0.56806,0.0
masked,46.84627,45.33223,6.86527,0.95623,0.0
masked,23.25806,70.9609,4.93285,0.84818,0.0
masked,15.52182,79.85404,3.99358,0.63056,0.0
masked,49.55752,44.66147,5.0453,0.73572,0.0
masked,10.46366,81.50136,6.93104,1.10394,0.0
masked,10.64212,80.89415,6.92527,1.53846,0.0
masked,8.95732,85.40639,4.68275,0.95353,0.0
masked,1.20879,94.48052,3.08192,1.22877,0.0
masked,39.83756,53.44299,5.93357,0.78588,0.0
masked,2.90634,90.10441,5.64516,1.34409,0.0
masked,0.23528,97.49531,1.23299,1.03642,0.0
masked,0.76284,95.23329,2.79303,1.21085,0.0
masked,35.52034,56.97318,6.9715,0.53498,0.0
masked,53.69205,41.4792,4.33608,0.49267,0.0
masked,0.35468,96.96798,1.67294,1.00439,0.0
masked,8.66796,85.7851,4.71891,0.82803,0.0
masked,0.5954,96.3213,2.13439,0.94891,0.0
masked,37.90555,57.9367,3.69842,0.45933,0.0
masked,1.20916,94.92726,2.69589,1.16769,0.0
masked,1.65986,95.1115,2.49654,0.73209,0.0
masked,41.33903,54.87037,3.27605,0.51455,0.0
masked,21.41007,73.05528,5.14104,0.39361,0.0
masked,2.01147,93.17498,4.15588,0.65766,0.0
masked,2.5921,92.81563,3.90032,0.69195,0.0
masked,0.89274,94.32745,4.02802,0.75178,0.0
masked,75.18965,18.75169,5.64888,0.40978,0.0
masked,0.21979,97.94428,0.86302,0.97291,0.0
masked,0.51999,94.22095,3.78939,1.46967,0.0
masked,28.43061,63.25087,7.34441,0.9741,0.0
masked,15.31282,79.07509,4.90456,0.70753,0.0
masked,19.10269,74.03719,5.73937,1.12075,0.0
masked,11.19746,78.25389,9.2617,1.28694,0.0
masked,37.81256,55.44237,5.80354,0.94153,0.0
masked,0.34149,97.14198,1.52284,0.99369,0.0
masked,0.56054,96.94931,1.42682,1.06332,0.0
masked,0.87883,95.70818,2.51297,0.90001,0.0
masked,5.29766,85.65084,7.96236,1.08914,0.0
masked,1.31574,92.87116,4.92825,0.88485,0.0
masked,11.72412,82.08103,5.77046,0.42439,0.0
masked,0.76156,92.22095,5.67086,1.34663,0.0
masked,10.35909,83.76296,5.12859,0.74936,0.0
masked,0.80523,96.39257,2.33517,0.46703,0.0
masked,0.70594,95.99184,2.5453,0.75692,0.0
masked,73.59942,18.9018,6.90027,0.59851,0.0
masked,0.55681,97.19634,1.57531,0.67154,0.0
masked,0.23728,98.75216,0.29312,0.71744,0.0
masked,6.82274,85.91163,6.76298,0.50265,0.0
masked,20.74085,73.8222,4.88056,0.5564,0.0
masked,0.16669,97.83811,0.91426,1.08094,0.0
masked,0.96889,94.91624,2.83718,1.2777,0.0
masked,22.75504,69.06437,7.58612,0.59447,0.0
masked,4.4022,91.97386,3.28234,0.3416,0.0
masked,3.54541,89.40639,5.78503,1.26317,0.0
masked,2.32635,91.09339,5.97467,0.60559,0.0
masked,0.32819,97.55075,1.02103,1.10004,0.0
masked,12.32023,82.92403,4.08517,0.67057,0.0
masked,16.24922,76.81639,6.29614,0.63824,0.0
masked,1.68374,94.59652,2.79223,0.92751,0.0
masked,44.71113,48.75136,6.28036,0.25716,0.0
masked,21.41017,74.11865,3.44613,1.02506,0.0
masked,3.35523,91.05046,4.6313,0.96301,0.0
masked,75.57565,19.20068,4.80389,0.41978,0.0
masked,1.14157,93.4102,4.32575,1.12248,0.0
masked,0.5257,96.48478,1.96979,1.01973,0.0
masked,46.19214,47.51259,6.00912,0.28615,0.0
masked,71.43697,23.90265,4.52489,0.13549,0.0
masked,0.47379,95.78077,2.739,1.00645,0.0
masked,0.47073,96.03283,2.428,1.06844,0.0
masked,78.04759,14.17938,7.45272,0.32032,0.0
masked,0.44404,96.60649,2.20076,0.74871,0.0
masked,27.68531,68.00376,3.856,0.45493,0.0
masked,22.32095,72.8969,4.35059,0.43157,0.0
